Home Ownership,Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Purpose,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Credit Default,Have Mortgage,Home Mortgage,Own Home,Rent,business loan,buy a car,buy house,debt consolidation,educational expenses,home improvements,major purchase,medical bills,moving,other,renewable energy,small business,take a trip,vacation,wedding,Loan-to-Income Ratio,Credit Utilization Ratio,Delinquency Ratio,Debt-to-Income Ratio
Rent,-1.1030184323741363,-0.2978000037685579,-0.12101820354380821,0.01816970565974464,-1.6776104775499174,-0.08783798859022478,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,debt consolidation,-0.5915167019106974,-0.4794500530273061,0.013341084807209866,-0.3636167214161959,0.16934388074244522,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6077627835098006,0.05126914927255972,-0.6517982060073902,0.889857079057426
Home Mortgage,1.2562147486674617,0.8009578504998889,-0.12101820354380821,-0.21280112899802556,2.1746398723556988,-0.46835967908458853,-0.36200903491510206,1.0678591308175283,-0.34379580489048017,debt consolidation,-0.5915167019106974,-0.0567142370064208,-0.9830739269272659,1.1454510320421845,1.1996946965090862,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.8095987860505645,-1.3248859606221668,0.23092434207909546,0.0873104077546956
Rent,0.2374509366878535,-1.3965578580370046,-0.12101820354380821,-1.5986261369446466,-0.6555848745137335,-1.1447762983054728,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,other,-0.5915167019106974,-0.0567142370064208,-1.1890928861372188,-1.2321115045992446,0.9053087491471888,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.35173914137475143,-1.0888487741117878,-0.6517982060073902,-1.5382695655534508
Home Mortgage,-0.6737349341269862,-1.121868394469893,-0.12101820354380821,-0.44377196365579574,-0.9857777616485006,0.06610879647111652,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,debt consolidation,-0.5915167019106974,0.6279855153995514,0.7581427775065794,-0.6138760580520761,0.31653685442339397,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.444864786310155,0.8934407090483213,-0.6517982060073902,-0.2600918190360739
Home Mortgage,2.521113627945512,-0.023110540201446223,-0.12101820354380821,1.8659363829219062,0.20920602036303726,1.1246998614896946,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,debt consolidation,-0.5915167019106974,0.5714331009094001,0.9997178321357363,2.2533526735188465,1.0525017228281375,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.8190710871718757,-0.13943707745549427,-0.6517982060073902,0.14133077051348075
Home Mortgage,-0.19303811528362164,-0.023110540201446223,-0.12101820354380821,1.1730238789485956,-0.4983501663543206,-0.46039334679310784,1.8346477303464392,-0.6983066109996929,2.6336505423134478,debt consolidation,-0.5915167019106974,-0.4685907550712991,0.0345434002814582,0.010882736132520573,0.31653685442339397,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.4620744231669731,0.9277308559076918,-0.6517982060073902,0.11618075055573984
Rent,-0.4552815077867952,1.0756473140670004,-0.12101820354380821,0.480111374975285,-0.29394504574708397,0.14515136622035357,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,debt consolidation,-0.5915167019106974,-0.0567142370064208,0.793042164039413,-0.010169885788270298,0.6109228017852913,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.23738002459487692,0.7904802618544196,-0.6517982060073902,0.386777536903011
Home Mortgage,-0.1300302044563989,1.0756473140670004,-0.12101820354380821,-0.44377196365579574,0.7595274989209825,-0.34239851590435805,-0.36200903491510206,2.304175150089583,-0.34379580489048017,debt consolidation,-0.5915167019106974,0.07233636168194305,0.3720917678759073,0.0973665116287272,0.9543730737075051,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.04714586466327984,1.2632486561646392,1.438596719002659,0.15910470167999494
Rent,-1.4915258487691163,1.0756473140670004,4.284984352662802,0.01816970565974464,-0.624137932881851,-0.4337009606736011,1.8346477303464392,-0.6983066109996929,-0.34379580489048017,debt consolidation,-0.5915167019106974,-0.8671924331556592,-0.33537133385553813,-0.9990500844620387,0.12027955618212896,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7426459179147051,0.0473300839576973,-0.6517982060073902,0.2429716247135779
Own Home,0.16341575502930478,-0.8471789309027813,8.69098690886941,-0.44377196365579574,-1.3474175904151504,0.11478619053789144,4.031304495607981,-0.6983066109996929,-0.34379580489048017,debt consolidation,-0.5915167019106974,-0.02561014300798027,0.44564316314940594,1.0561997757300992,0.31653685442339397,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.2760666690216458,0.36758477798411576,-0.6517982060073902,0.9258506416970074
Home Mortgage,0.32868298764927395,1.0756473140670004,-0.12101820354380821,0.7110822096330552,-0.10526339595578858,-0.08240639839148794,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,other,-0.5915167019106974,0.4230315631392148,0.8619965971083179,1.3108080107909315,0.31653685442339397,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.00040426199802042005,1.3888973583928643,-0.6517982060073902,0.9976938416605341
Rent,-0.2921771803781151,-0.8471789309027813,-0.12101820354380821,2.0969072175796764,0.08341825383550737,0.5846963368743243,-0.36200903491510206,1.2886298485446808,-0.34379580489048017,debt consolidation,-0.5915167019106974,-0.7495225489836594,-0.22617002760763966,-0.37626806228878384,0.31653685442339397,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.6986083281706872,-0.913106625316009,1.0513580006836718,-0.284047272555065
Rent,-0.1225486798730877,-1.121868394469893,-0.12101820354380821,0.480111374975285,-0.5140736371702618,-1.1447762983054728,-0.36200903491510206,-0.08014860136366553,-0.34379580489048017,other,-0.5915167019106974,-1.1982706666737846,-1.1887176239164357,-0.9505203315835958,0.5618584772249752,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.2517604881249769,-1.0858434962638042,0.014120527059205346,-1.1119172049990662
Rent,0.051334716129557395,0.8009578504998889,-0.12101820354380821,-1.1366844676291064,1.8916173976687558,-1.1149258304561291,-0.36200903491510206,0.4497011211815008,-0.34379580489048017,buy house,1.6905693394114378,-0.5252176576415014,-0.8106409364774056,-0.6304809429473478,-2.6273226191955805,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.66881353577332,1.5335938962718798,-0.04371674306475628,-0.8231703060004997
Rent,2.521113627945512,1.0756473140670004,-0.12101820354380821,-0.21280112899802556,1.0111030319760435,0.53813984945658,-0.36200903491510206,1.2444757049992503,-0.34379580489048017,other,-0.5915167019106974,1.919544976558197,-0.3291795072126161,-0.2693246964751889,0.21840820530276145,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.18858727732956326,-0.997024787439447,0.6124766598030091,-1.2575872056020447
Home Mortgage,2.4621230476172906,0.5262683869327771,-0.12101820354380821,0.9420530442908254,1.1211673276876322,2.6049685518799213,-0.36200903491510206,2.0392502888169997,-0.34379580489048017,debt consolidation,-0.5915167019106974,2.2193344920508977,2.475248884255103,0.6361357233199527,1.2978233456297188,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.024780902430037235,-0.07385599156997977,1.080194507886907,-0.7393055483164565
Own Home,2.521113627945512,-0.023110540201446223,-0.12101820354380821,0.01816970565974464,1.1526142693195147,2.2888189646551598,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,debt consolidation,-0.5915167019106974,-0.5088249594531341,-0.0027951906864658554,-0.0029546679468724878,1.2978233456297188,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.3242852536018361,-1.31330032026911,-0.6517982060073902,-1.10987516535508
Home Mortgage,1.2717805746962467,1.0756473140670004,-0.12101820354380821,0.01816970565974464,0.3664407285224502,-0.5506094735226036,-0.36200903491510206,-0.25676517554538764,-0.34379580489048017,home improvements,-0.5915167019106974,-0.0567142370064208,-1.0349539289505374,-0.7052029249760703,1.15063037194877,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.8146094682503922,-1.3819162479425193,-0.3067142687039724,-1.2999335097559335
Rent,-0.3932664059090166,-0.023110540201446223,-0.12101820354380821,0.01816970565974464,-0.8757134659369117,0.09099065252437766,-0.36200903491510206,1.2003215614538199,-0.34379580489048017,debt consolidation,1.6905693394114378,-0.015687266629757283,0.37199795232071153,-0.9230432006259439,-1.3516501806273584,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2152693537802412,0.3027808082303951,1.7698628324130747,-0.9417696602082178
Rent,-1.25977587399887,1.0756473140670004,-0.12101820354380821,-0.44377196365579574,0.9324856778963369,-0.4581172518526848,-0.36200903491510206,0.8029342695449451,-0.34379580489048017,debt consolidation,-0.5915167019106974,-0.0567142370064208,-0.9449848115177756,-1.3525957586905313,0.8071801000265564,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.8413299740897329,-1.2484395807925355,0.34549437279948736,-1.1022760774477542
Own Home,-0.19303811528362164,1.0756473140670004,-0.12101820354380821,-0.674742798313566,-0.4197328122746141,-0.8888682193277483,-0.36200903491510206,1.6418629969081249,-0.34379580489048017,debt consolidation,-0.5915167019106974,-0.7678678989847924,-0.5306015042179753,1.0691476324043885,0.31653685442339397,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7762670320360031,1.1032671460360588,1.7709599304371249,1.4335251801289692
Rent,-0.8260956504041815,-0.2978000037685579,-0.12101820354380821,-0.44377196365579574,-0.5140736371702618,-0.6779156018949023,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,other,-0.5915167019106974,-1.3400959710908955,-0.7742405010614395,-0.9415260189319904,-2.6273226191955805,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.1290882184381512,-0.5128449761873103,-0.6517982060073902,-0.6555262795514237
Rent,2.521113627945512,1.0756473140670004,-0.12101820354380821,-1.1366844676291064,-1.0172247032803834,-1.1447762983054728,-0.36200903491510206,0.4938552647269313,-0.34379580489048017,other,-0.5915167019106974,-0.5517886199111237,-1.2830022568882036,1.6147367075347434,0.31653685442339397,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.344378461606022,-1.840919555569686,0.9867555238781492,-0.2128054203747161
Own Home,-1.331258118358848,1.0756473140670004,-0.12101820354380821,0.24914054031751484,2.1746398723556988,-0.5732669640659058,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,medical bills,-0.5915167019106974,-0.8384825988731438,-0.30872771617993405,-0.39722184560900764,0.5127941526646589,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.38655771809094164,0.4665784583487553,-0.6517982060073902,1.4529480403153772
Home Mortgage,-0.1118050687416029,1.0756473140670004,-0.12101820354380821,-0.21280112899802556,1.419913273190517,-0.6408773296825634,-0.36200903491510206,0.4055469776360703,-0.34379580489048017,debt consolidation,1.6905693394114378,0.15017640533524187,-0.22870304759792595,-1.0743650980941637,-2.6273226191955805,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.10957050261096513,0.9086505502535557,-0.0023782501965302167,-1.2651473217600175
Rent,-0.6699055281791302,-0.2978000037685579,-0.12101820354380821,-0.674742798313566,-0.8757134659369117,-0.8379147303205503,-0.36200903491510206,1.906787858180708,-0.34379580489048017,other,-0.5915167019106974,-0.0567142370064208,-0.6698237881285263,-0.2812841671438072,-0.4194280139813497,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5171183964342404,0.3064888855678131,2.6709460094997595,0.26572381474332235
Home Mortgage,-0.19303811528362164,-1.6712473216041164,-0.12101820354380821,2.0969072175796764,1.7186592186934015,1.7625237391127921,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,debt consolidation,-0.5915167019106974,2.2193344920508977,2.475248884255103,2.2533526735188465,0.31653685442339397,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.3598124566489043,0.45310170569585617,-0.6517982060073902,2.9076418402207573
Home Mortgage,-0.8156711564350181,-0.023110540201446223,-0.12101820354380821,-0.9057136329713361,-0.624137932881851,-0.962634387169641,-0.36200903491510206,-0.25676517554538764,-0.34379580489048017,other,-0.5915167019106974,-0.3259939669679456,-0.7245182568076712,0.514663083222995,-2.6273226191955805,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3553682616951294,0.7108678449357427,-0.1525278286322325,1.8721348245607732
Home Mortgage,-1.1320580941453773,-0.023110540201446223,-0.12101820354380821,-1.3676553022868765,-1.158735940623855,-0.8740218727845342,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,debt consolidation,-0.5915167019106974,-0.6879209067814793,-0.4976722443442533,-0.68583055926492,0.21840820530276145,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.28395669560684283,1.1450772277858385,-0.6517982060073902,0.25485901651613996
Rent,-0.9877816793136558,1.0756473140670004,-0.12101820354380821,-0.674742798313566,-0.9543308200166181,-1.0177779600444359,1.8346477303464392,2.4807917242713047,2.6336505423134478,debt consolidation,-0.5915167019106974,-1.002441504219696,-0.8459155852310223,-0.40868712327479045,0.21840820530276145,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.4716562113099436,0.4475981982855545,3.572029186586444,0.5545105680114617
Own Home,0.44611810338352365,0.5262683869327771,-0.12101820354380821,2.0969072175796764,-0.6555848745137335,2.6049685518799213,-0.36200903491510206,-0.5216900368179708,-0.34379580489048017,debt consolidation,1.6905693394114378,1.249045844556234,1.6285634986131106,0.11248881751549247,0.9543730737075051,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5876246574314835,-0.5173535887289384,-0.44921655648250614,-0.28407627425764237
Home Mortgage,2.521113627945512,-1.121868394469893,4.284984352662802,1.6349655482641359,1.6714888062455775,2.5761759508835707,4.031304495607981,2.657408298453027,2.6336505423134478,home improvements,1.6905693394114378,2.200003239104519,1.2040481113521648,0.07334873169092353,-1.8422934262305208,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.057422796794992195,-0.7301983331495959,1.21237648526515,-1.067562105959659
Rent,1.5221811747310507,-0.8471789309027813,-0.12101820354380821,2.0969072175796764,-0.12098686677172954,2.6049685518799213,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,business loan,1.6905693394114378,1.1370476956224034,1.4823988636180712,1.6158239321409815,-2.6273226191955805,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1882530160316394,-0.593915279185854,-0.6517982060073902,0.26699859161623196
Rent,-0.6890171004559299,-0.8471789309027813,-0.12101820354380821,-1.1366844676291064,-0.08953992513984706,-0.715885003855596,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,debt consolidation,1.6905693394114378,-0.7588548412986209,-0.3796522759079506,-1.2114542370807222,-1.5969718034289395,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.4086963288935687,0.7714899613130682,-0.6517982060073902,-1.20647777145005
Home Mortgage,-0.19303811528362164,0.25157892336566545,-0.12101820354380821,0.9420530442908254,-0.8128195826731465,-0.8489848284398807,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,other,-0.5915167019106974,-1.3186008394190345,-0.9161834360726684,-1.1781456286896117,0.31653685442339397,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.3544475675838934,-0.5741581703923611,-0.6517982060073902,-1.3639400571183
Home Mortgage,-0.19303811528362164,-0.2978000037685579,-0.12101820354380821,-0.44377196365579574,-1.0486716449122657,-0.9289585279374726,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,other,-0.5915167019106974,-1.0901991036740712,-0.5423284486174489,-1.1188424683493556,0.31653685442339397,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.114662676945309,1.3166182728059213,-0.6517982060073902,-1.290118570451266
Home Mortgage,-1.0143393187112866,1.0756473140670004,-0.12101820354380821,0.24914054031751484,0.7438040281050415,0.5484340061189479,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,business loan,1.6905693394114378,-0.3351506802370725,0.1583799331398998,-1.0643823994368873,-2.6273226191955805,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6817567186907425,-0.4786533510918237,-0.6517982060073902,-0.70344289779881
Home Mortgage,-0.9382830616913693,1.0756473140670004,-0.12101820354380821,-1.3676553022868765,-0.010922571060140605,-1.1372729444166465,1.8346477303464392,-0.6983066109996929,2.6336505423134478,home improvements,-0.5915167019106974,-1.5472047570955647,-1.1728627950883472,-0.6330507465620923,-0.3212993648607172,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.3926733639603046,-0.9893837604086547,-0.6517982060073902,0.03929411099050694
Rent,-0.19303811528362164,-1.6712473216041164,-0.12101820354380821,-1.3676553022868765,-0.8599899951209704,-0.7325936098955198,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,debt consolidation,-0.5915167019106974,-0.8442447839228036,-0.314075202826094,-0.8537573416284115,0.31653685442339397,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.8564504113016775,1.0458269890446346,-0.6517982060073902,-0.9601365250496212
Rent,0.48575954643632896,1.0756473140670004,-0.12101820354380821,0.01816970565974464,2.1746398723556988,-0.5490575906086788,1.8346477303464392,2.1275585759078606,2.6336505423134478,debt consolidation,-0.5915167019106974,-0.1843602033281086,0.06578398016165596,-0.16416042547180165,0.6109228017852913,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.5956001672252645,1.3125794056656108,0.7605578709309871,-0.5716092778475853
Rent,-0.11159232396672202,1.0756473140670004,-0.12101820354380821,1.6349655482641359,-0.3096685165630249,-1.1278581880721692,-0.36200903491510206,0.4497011211815008,-0.34379580489048017,debt consolidation,-0.5915167019106974,-0.9983446598168907,-0.8636467251630264,-0.516322359292355,0.4146655035440264,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.0529704104814943,1.3010181754913157,0.4850497464505776,-0.5955773413126116
Home Mortgage,2.521113627945512,-0.5724894673356696,-0.12101820354380821,-0.21280112899802556,-0.8128195826731465,-0.2712705490161375,1.8346477303464392,-0.6983066109996929,2.6336505423134478,other,1.6905693394114378,-0.0567142370064208,0.6059739469790095,1.1806375738440698,-2.6273226191955805,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.1128424973234814,1.4880819630343658,-0.6517982060073902,-0.45352945776420406
Home Mortgage,-0.19303811528362164,-0.8471789309027813,-0.12101820354380821,2.0969072175796764,1.3727428607426932,2.6049685518799213,-0.36200903491510206,0.5821635518177923,-0.34379580489048017,debt consolidation,-0.5915167019106974,2.2193344920508977,2.475248884255103,2.2533526735188465,0.31653685442339397,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.3598124566489043,-0.07385599156997977,0.10996170932358744,2.9076418402207573
Rent,-1.100040005525804,0.5262683869327771,-0.12101820354380821,-1.1366844676291064,-1.9606329522368608,-0.6886753234314477,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,buy a car,-0.5915167019106974,-0.9568601198056281,-0.41858573131420307,-0.8549434048352167,0.6109228017852913,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25648584771196187,0.5505193629425873,-0.6517982060073902,-0.16432678429600955
Rent,-0.19303811528362164,-1.121868394469893,-0.12101820354380821,0.7110822096330552,-0.27822157493114247,2.6049685518799213,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,debt consolidation,-0.5915167019106974,2.1147888755261706,1.9571055729087639,0.47848815541543893,0.31653685442339397,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.25005646401881,-0.3452617787288631,-0.6517982060073902,0.6982631729253072
Home Mortgage,2.521113627945512,1.0756473140670004,-0.12101820354380821,0.01816970565974464,1.70293574787746,1.1972245230004475,-0.36200903491510206,0.05231382927262605,-0.34379580489048017,debt consolidation,-0.5915167019106974,1.287343358856743,1.4295807060428418,2.2533526735188465,0.5127941526646589,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.48425478958633167,0.15404759366861034,-0.23769748124328882,0.14133077051348075
Home Mortgage,0.20185164435778505,-0.2978000037685579,-0.12101820354380821,-0.21280112899802556,2.0331286350122273,0.36531182227582015,-0.36200903491510206,-0.12430274490909606,-0.34379580489048017,debt consolidation,1.6905693394114378,1.6005763766255063,0.8631223837706674,1.7465874006912459,0.31653685442339397,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.143908981574729,0.519946685946491,-0.3565844635142728,1.6086010026300341
Home Mortgage,1.6853209596022112,-0.8471789309027813,-0.12101820354380821,0.7110822096330552,-0.48262669553837934,2.6049685518799213,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,debt consolidation,1.6905693394114378,2.2193344920508977,2.475248884255103,1.667318843036437,-1.4497788297479908,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.35000106099168404,-0.07385599156997977,-0.6517982060073902,0.20705886211150967
Rent,0.06516312649681506,-1.6712473216041164,-0.12101820354380821,0.01816970565974464,1.9073408684846969,1.7201573355626447,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,debt consolidation,-0.5915167019106974,-0.0567142370064208,1.571336009943679,0.19393182438277734,1.0034373982678213,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.23649032591057684,-0.12033176868578901,-0.6517982060073902,0.08728037986036638
Home Mortgage,0.6389357843505677,0.25157892336566545,-0.12101820354380821,-0.21280112899802556,1.4041898023745756,1.0952140861251232,-0.36200903491510206,0.8912425566358061,-0.34379580489048017,debt consolidation,1.6905693394114378,2.1775291212377015,1.8759551176644063,1.3569656372557641,-1.9404220753511532,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.1286285214989336,0.6190391190904679,0.28683010345790627,0.7222023925296028
Rent,-1.2553436911888516,-1.121868394469893,-0.12101820354380821,-0.9057136329713361,-0.6870318161456163,-0.9634103286266034,-0.36200903491510206,1.0237049872720976,-0.34379580489048017,debt consolidation,-0.5915167019106974,-1.5624216077345554,-1.0660068777203435,-1.391439328713399,0.7090514509059239,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.256426046245764,-0.9014420786373327,1.3522074912086628,-1.2004483202357275
Own Home,2.0678360648380463,-0.8471789309027813,-0.12101820354380821,-0.44377196365579574,-0.8757134659369117,0.1718954817703245,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,debt consolidation,-0.5915167019106974,0.40991634047309167,0.7634902641527394,-0.37221567966553304,0.31653685442339397,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7835270121520918,0.7029317246582466,-0.6517982060073902,-1.2364306958578748
Rent,0.5433070080416089,-1.121868394469893,-0.12101820354380821,-0.674742798313566,1.4670836856383407,-0.9506331593019558,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,debt consolidation,-0.5915167019106974,-0.061103713152283516,-0.7196398479374903,-0.6225738549019804,-0.17410639117976848,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.5262414540057914,0.6605792185354791,-0.6517982060073902,-1.0279697793245781
Home Mortgage,-0.19303811528362164,0.8009578504998889,-0.12101820354380821,-0.21280112899802556,0.3821641993383917,1.9097974276442566,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,business loan,-0.5915167019106974,2.2193344920508977,2.475248884255103,1.702307707637188,0.31653685442339397,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3598124566489043,0.34167390558503996,-0.6517982060073902,2.2216925861106738
Rent,-1.4359640050627247,-0.2978000037685579,-0.12101820354380821,1.1730238789485956,0.9324856778963369,0.13723676335933704,-0.36200903491510206,0.4497011211815008,-0.34379580489048017,debt consolidation,-0.5915167019106974,-0.0567142370064208,-0.8645848807149844,-1.36692735577276,1.0034373982678213,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.5600573920082677,-1.4505479534721515,0.11083729543316315,-0.9598336261458061
Home Mortgage,0.49036901655874815,-1.6712473216041164,-0.12101820354380821,0.480111374975285,-0.48262669553837934,-0.12746273232577163,-0.36200903491510206,2.2600210065441524,-0.34379580489048017,debt consolidation,1.6905693394114378,0.5644259008074592,-0.41173719578491047,0.8369757596722863,0.31653685442339397,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0006797501323522833,-0.5815330156584373,2.4926066307013532,0.3747981014306525
Rent,-0.1889250496359245,1.0756473140670004,-0.12101820354380821,0.7110822096330552,-0.6084144620659098,0.01541395461623934,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,debt consolidation,-0.5915167019106974,-0.7330447215609481,-0.21087809211072603,-1.1872387799417843,0.7581157754662401,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7420492317816908,-0.4329482975845785,-0.6517982060073902,-1.376588114536461
Home Mortgage,2.521113627945512,0.25157892336566545,-0.12101820354380821,0.01816970565974464,1.0111030319760435,2.6049685518799213,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,buy a car,-0.5915167019106974,-0.5023923816830153,-0.3348084405243634,-1.466754342345524,1.2487590210694026,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3212768711278964,-1.5457766040577738,-0.6517982060073902,-1.921606265933022
Home Mortgage,0.0735665451046101,1.0756473140670004,-0.12101820354380821,1.6349655482641359,-0.9386073492006769,0.10971670635240371,-0.36200903491510206,0.4055469776360703,-0.34379580489048017,debt consolidation,-0.5915167019106974,-0.6456010361582163,-0.12972763686636848,0.12504131978751332,0.8562444245868726,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7933669296873592,-0.4214545194898194,0.802687810726024,0.0034214292190635734
Home Mortgage,1.7805951612863684,1.0756473140670004,-0.12101820354380821,-0.9057136329713361,0.7909744405528655,-0.33624271367912295,-0.36200903491510206,1.0678591308175283,-0.34379580489048017,debt consolidation,-0.5915167019106974,-0.014894500634928743,0.45558761200015957,0.2992937725872988,1.0525017228281375,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.9346779188028136,1.4080149010001535,0.5671995984929948,-0.739273419430843
Home Mortgage,0.4151991961008347,1.0756473140670004,-0.12101820354380821,-0.674742798313566,0.8066979113688064,1.7589026789803008,-0.36200903491510206,-0.6983066109996929,-0.34379580489048017,debt consolidation,1.6905693394114378,0.8484223471562038,1.2567724533721985,-0.7436511405966696,1.15063037194877,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.28727169102321637,-0.3528270006591874,-0.6517982060073902,-1.0974405104529372
